"Mænd";"2024";"dest";"orig";"0...5";"0...6";"0...7";"0...8";"0...9";"0...10";"0...11";"0...12";"0...13";"0...14"
"Mænd";2024;"Til Bornholm";"Fra Rudersdal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Bornholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Christiansø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Greve";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Køge";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Lejre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Roskilde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Solrød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Faxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Guldborgsund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Holbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Kalundborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Lolland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Næstved";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Odsherred";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Ringsted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Slagelse";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Sorø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Stevns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Vordingborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Assens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Faaborg-Midtfyn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Kerteminde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Langeland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Middelfart";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Nordfyns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Nyborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Odense";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Svendborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Ærø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Billund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Esbjerg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Fanø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Fredericia";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Haderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Kolding";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Sønderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Tønder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Varde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Vejen";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Vejle";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Aabenraa";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Favrskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Hedensted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Horsens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Norddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Odder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Randers";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Samsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Silkeborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Skanderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Syddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Aarhus";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Herning";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Holstebro";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Ikast-Brande";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Lemvig";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Ringkøbing-Skjern";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Skive";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Struer";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Viborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Brønderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Frederikshavn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Hjørring";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Jammerbugt";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Læsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Mariagerfjord";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Morsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Rebild";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Thisted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Vesthimmerlands";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Bornholm";"Fra Aalborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra København";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Frederiksberg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Dragør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Tårnby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Albertslund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Ballerup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Brøndby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Gentofte";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Gladsaxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Glostrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Herlev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Hvidovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Høje-Taastrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Ishøj";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Lyngby-Taarbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Rødovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Vallensbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Allerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Egedal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Fredensborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Frederikssund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Furesø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Gribskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Halsnæs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Helsingør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Hillerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Hørsholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Rudersdal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Bornholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Christiansø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Greve";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Køge";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Lejre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Roskilde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Solrød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Faxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Guldborgsund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Holbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Kalundborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Lolland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Næstved";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Odsherred";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Ringsted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Slagelse";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Sorø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Stevns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Vordingborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Assens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Faaborg-Midtfyn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Kerteminde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Langeland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Middelfart";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Nordfyns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Nyborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Odense";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Svendborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Ærø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Billund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Esbjerg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Fanø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Fredericia";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Haderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Kolding";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Sønderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Tønder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Varde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Vejen";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Vejle";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Aabenraa";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Favrskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Hedensted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Horsens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Norddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Odder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Randers";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Samsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Silkeborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Skanderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Syddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Aarhus";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Herning";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Holstebro";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Ikast-Brande";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Lemvig";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Ringkøbing-Skjern";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Skive";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Struer";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Viborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Brønderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Frederikshavn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Hjørring";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Jammerbugt";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Læsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Mariagerfjord";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Morsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Rebild";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Thisted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Vesthimmerlands";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Christiansø";"Fra Aalborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra København";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Frederiksberg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Dragør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Tårnby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Albertslund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Ballerup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Brøndby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Gentofte";1;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Gladsaxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Glostrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Herlev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Hvidovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Høje-Taastrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Ishøj";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Lyngby-Taarbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Rødovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Vallensbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Allerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Egedal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Fredensborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Frederikssund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Furesø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Gribskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Halsnæs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Helsingør";0;1;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Hillerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Hørsholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Rudersdal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Bornholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Christiansø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Greve";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Køge";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Lejre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Roskilde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Solrød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Faxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Guldborgsund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Holbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Kalundborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Lolland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Næstved";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Odsherred";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Ringsted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Slagelse";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Sorø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Stevns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Vordingborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Assens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Faaborg-Midtfyn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Kerteminde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Langeland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Middelfart";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Nordfyns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Nyborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Odense";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Svendborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Ærø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Billund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Esbjerg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Fanø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Fredericia";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Haderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Kolding";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Sønderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Tønder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Varde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Vejen";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Vejle";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Aabenraa";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Favrskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Hedensted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Horsens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Norddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Odder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Randers";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Samsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Silkeborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Skanderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Syddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Aarhus";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Herning";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Holstebro";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Ikast-Brande";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Lemvig";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Ringkøbing-Skjern";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Skive";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Struer";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Viborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Brønderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Frederikshavn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Hjørring";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Jammerbugt";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Læsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Mariagerfjord";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Morsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Rebild";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Thisted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Vesthimmerlands";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Greve";"Fra Aalborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra København";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Frederiksberg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Dragør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Tårnby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Albertslund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Ballerup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Brøndby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Gentofte";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Gladsaxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Glostrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Herlev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Hvidovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Høje-Taastrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Ishøj";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Lyngby-Taarbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Rødovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Vallensbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Allerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Egedal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Fredensborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Frederikssund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Furesø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Gribskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Køge";"Fra Halsnæs";0;0;0;0;0;0;0;0;0;0
